,followers_count,in_reply_to_screen_name,created_at,text,likes,location,author,_id,retweet_count,type
4628,110,N/A,2020-03-01 08:20:55,"b""RT @minister_sylva: While the world is still to contain Ngarbuh Massacre by Mr Biya's military,  they have again done it in Babanki . All i\xe2\x80\xa6""",0,,broasong,1234030846966976514,70,Retweet
4629,2378,N/A,2020-03-01 08:20:32,b'RT @Mimimefo237: Ngarbuh Massacre whistleblower killed and abandoned in Bui\n\nOther witnesses as well as survivors of the Ngarbuh massacre a\xe2\x80\xa6',0,Nigeria,scinga2017,1234030748446994433,172,Retweet
4630,178,N/A,2020-03-01 08:18:37,b'RT @fonye_banadzem: @hrw Why should world leaders keep watch while the #Biyaregime after the genocidal act in #Ngarbuh hold basically all t\xe2\x80\xa6',0,,Teroctn,1234030268630978560,28,Retweet
4631,178,N/A,2020-03-01 08:18:33,"b'RT @sabastianyuven: Mallam Danjuma alias DG, who granted an interview to the UN humanitarian persons about the Ngarbuh massacre in #Souther\xe2\x80\xa6'",0,,Teroctn,1234030251685974016,36,Retweet
4632,110,N/A,2020-03-01 08:17:44,"b'Disappeared four days ago later killed by gunmen and dumped, Mallam Danjuma was an eyewitness who spoke to the BCC,\xe2\x80\xa6 https://t.co/lx9H60l1Vw'",0,Cameroon,LASHAKING2,1234030044693090305,0,Tweet
4633,62,N/A,2020-03-01 08:17:04,b'RT @ivonkimbeng: After de Cameroun\xf0\x9f\x87\xa8\xf0\x9f\x87\xb2military killed 35 innocent women &amp; children on de 14/02/2020 in Ngarbuh #SouthernCameroons they went t\xe2\x80\xa6',0,Athens Greece and Biafra ,OkechukwuBiafr1,1234029875826241538,71,Retweet
4634,181,N/A,2020-03-01 08:17:03,b'RT @ivonkimbeng: After de Cameroun\xf0\x9f\x87\xa8\xf0\x9f\x87\xb2military killed 35 innocent women &amp; children on de 14/02/2020 in Ngarbuh #SouthernCameroons they went t\xe2\x80\xa6',0,Biafra,Emekaezz,1234029872298811392,71,Retweet
4635,28,N/A,2020-03-01 08:13:48,b'RT @fonye_banadzem: @hrw Why should world leaders keep watch while the #Biyaregime after the genocidal act in #Ngarbuh hold basically all t\xe2\x80\xa6',0,,Dorothy89773893,1234029056989040640,28,Retweet
4636,77,N/A,2020-03-01 08:13:47,"b""RT @CMRNewsAgency: Gov't orders the execution of Danjuma, one of the main persons who informed the @UN and @HRW  on the Ngarbuh massacre by\xe2\x80\xa6""",0,"Portsmouth, England",anumboh,1234029050248777728,201,Retweet
4637,28,N/A,2020-03-01 08:13:28,"b""RT @minister_sylva: While the world is still to contain Ngarbuh Massacre by Mr Biya's military,  they have again done it in Babanki . All i\xe2\x80\xa6""",0,,Dorothy89773893,1234028970309509120,70,Retweet
4638,28,N/A,2020-03-01 08:13:05,"b'RT @sabastianyuven: Mallam Danjuma alias DG, who granted an interview to the UN humanitarian persons about the Ngarbuh massacre in #Souther\xe2\x80\xa6'",0,,Dorothy89773893,1234028874855600133,36,Retweet
4639,8384,N/A,2020-03-01 08:10:06,"b""#Cameroon Government officials are up to their usual tricks in a desperate move to deceive the Int'l community over\xe2\x80\xa6 https://t.co/AkKkSX1I3M""",1,Southern Cameroons,WestCameroons,1234028123689279488,5,Tweet
4640,1373,N/A,2020-03-01 08:05:18,"b""RT @minister_sylva: While the world is still to contain Ngarbuh Massacre by Mr Biya's military,  they have again done it in Babanki . All i\xe2\x80\xa6""",0,"Los Angeles, CA",kingsleybiafran,1234026917906591744,70,Retweet
4641,5022,N/A,2020-03-01 07:56:01,b'https://t.co/QJrofCbtyO',0,Cameroon,CamerounWeb,1234024579561086976,0,Tweet
4642,13,N/A,2020-03-01 07:52:44,b'How do we explain the targeting n killing of witnesses about the Ngarbuh massacre. Why has the world gone num to ev\xe2\x80\xa6 https://t.co/tqoRaUuVb6',0,"Queenstown, South Africa",Tana16373519,1234023752402395137,0,Tweet
4643,2482,N/A,2020-03-01 07:51:05,"b""RT @CMRNewsAgency: Gov't orders the execution of Danjuma, one of the main persons who informed the @UN and @HRW  on the Ngarbuh massacre by\xe2\x80\xa6""",0,"Uyo, Nigeria",sakwenjioh,1234023339922001920,201,Retweet
4644,12,N/A,2020-03-01 07:49:56,b'RT @fonye_banadzem: @hrw Why should world leaders keep watch while the #Biyaregime after the genocidal act in #Ngarbuh hold basically all t\xe2\x80\xa6',0,,pa_tebo,1234023049747406850,28,Retweet
4645,337,N/A,2020-03-01 07:49:09,"b'RT @apeterbruce: After #Ngarbuh on @VDAY, its now #Babanki on #LeapYearDay.\nWhen shall the @USgov evoke the Elie Wiesel Genocide and Atroci\xe2\x80\xa6'",0,Cameroon,felibem1,1234022850341867520,61,Retweet
4646,93,N/A,2020-03-01 07:48:20,"b'RT @apeterbruce: After #Ngarbuh on @VDAY, its now #Babanki on #LeapYearDay.\nWhen shall the @USgov evoke the Elie Wiesel Genocide and Atroci\xe2\x80\xa6'",0,,AbubakarYengong,1234022648109289472,61,Retweet
4647,93,N/A,2020-03-01 07:48:06,b'RT @FMbanwei: New Massacre At #Ngarbuh Today The 24th Feb 2020. A Whole Family Was Wiped Out. Could It Be That #LRC Is Preventing Reliable\xe2\x80\xa6',0,,AbubakarYengong,1234022587010895872,83,Retweet
4648,93,N/A,2020-03-01 07:47:51,b'RT @news_amba: The eloquent silence of world on genocide in Ambazonia empowers dictator Biya. Similar cases to Ngarbuh everyday. This is Ba\xe2\x80\xa6',0,,AbubakarYengong,1234022525656584192,42,Retweet
4649,337,N/A,2020-03-01 07:47:51,b'RT @fobiajunior: Army KiIIs 30 Civilians In Fungom After Ngarbuh Scene #GenocideInSouthernCameroons \xe2\x81\xa6@StateDept\xe2\x81\xa9 \xe2\x81\xa6@EU_Commission\xe2\x81\xa9 \xe2\x81\xa6@UKUN_Ne\xe2\x80\xa6',0,Cameroon,felibem1,1234022524004052992,53,Retweet
4650,139,N/A,2020-03-01 07:47:17,b'RT @innochia: For how much longer do we endure the mayhem from the beastial regime of #genocidairePaulBiya? For those who think they are ex\xe2\x80\xa6',0,,DiNgangndi,1234022381024403457,44,Retweet
4651,337,N/A,2020-03-01 07:46:56,b'RT @pabiedu1: The int\xe2\x80\x99l community is speaking about the Ngarbuh Massacre. #SouthernCameroonians are mourning! what is next? Who will #StopT\xe2\x80\xa6',0,Cameroon,felibem1,1234022294126833664,37,Retweet
4652,822,N/A,2020-03-01 07:46:50,"b'RT @sabastianyuven: Mallam Danjuma alias DG, who granted an interview to the UN humanitarian persons about the Ngarbuh massacre in #Souther\xe2\x80\xa6'",0,,Goddygo1,1234022269061492736,36,Retweet
4653,337,N/A,2020-03-01 07:46:30,b'RT @AmbaClinton: MILLION man MARCH!!! in Washington\n #justice for Ngarbuh victims and all other victims of the war.\n#International sanction\xe2\x80\xa6',0,Cameroon,felibem1,1234022185733369857,37,Retweet
4654,822,N/A,2020-03-01 07:46:18,b'RT @Pauligwe15: Babanki carnage after Ngarbuh massacre yet you are still silent @dwnews @LeniBreymaier @GermanyDiplo @MarianBracht @Germany\xe2\x80\xa6',0,,Goddygo1,1234022132603973633,19,Retweet
4655,337,N/A,2020-03-01 07:45:41,"b""RT @AtangaCelest: Join us to mourn our people killed in #Ngarbuh by @PR_Paul_BIYA's soldier. Their blood can't go in vain. This is one too\xe2\x80\xa6""",0,Cameroon,felibem1,1234021978148921345,43,Retweet
4656,337,N/A,2020-03-01 07:45:30,"b""RT @CMRNewsAgency: Gov't orders the execution of Danjuma, one of the main persons who informed the @UN and @HRW  on the Ngarbuh massacre by\xe2\x80\xa6""",0,Cameroon,felibem1,1234021933328584704,201,Retweet
4657,337,N/A,2020-03-01 07:45:11,"b'RT @c_ambe: Le g\xc3\xa9nocide au Cameroun britannique est R\xc3\x89EL.\n\nUne vieille m\xc3\xa8re \xc3\xa0 Ngarbuh, regarde sa fille tu\xc3\xa9e, sa maison incendi\xc3\xa9e par les m\xe2\x80\xa6'",0,Cameroon,felibem1,1234021854333087744,11,Retweet
4658,208,N/A,2020-03-01 07:44:56,b'RT @Mimimefo237: Ngarbuh Massacre whistleblower killed and abandoned in Bui\n\nOther witnesses as well as survivors of the Ngarbuh massacre a\xe2\x80\xa6',0,Bamenda,fobiajunior,1234021790713831424,172,Retweet
4659,337,N/A,2020-03-01 07:44:49,"b'RT @pabiedu1: Today, Feb. 28, 2020, we the #SouthernCameroonians in #LosAngeles observed our National Day of Mourning at @RepKarenBass offi\xe2\x80\xa6'",0,Cameroon,felibem1,1234021761638895616,78,Retweet
4660,337,N/A,2020-03-01 07:44:09,b'RT @AmbeT1978: Let the world see how la republique military is working together with the fake amba boys sponsored by #atanganji . This is h\xe2\x80\xa6',0,Cameroon,felibem1,1234021592847585280,73,Retweet
4661,337,N/A,2020-03-01 07:41:58,b'RT @pabiedu1: The int\xe2\x80\x99l community is speaking about the Ngarbuh Massacre. #SouthernCameroonians are mourning! what is next? Who will #StopT\xe2\x80\xa6',0,Cameroon,felibem1,1234021044819722240,65,Retweet
4662,13,N/A,2020-03-01 07:41:52,b'RT @NdelleAchang: #Cameroon. \nIt shld be recalled the UN urged Cmr govt to investigate  #Ngarbuh massacre &amp; to ensure #witnesses are protec\xe2\x80\xa6',0,"Queenstown, South Africa",Tana16373519,1234021020639617027,50,Retweet
4663,110,N/A,2020-03-01 07:41:01,b'RT @innochia: For how much longer do we endure the mayhem from the beastial regime of #genocidairePaulBiya? For those who think they are ex\xe2\x80\xa6',0,,broasong,1234020804918226944,44,Retweet
4664,4,N/A,2020-03-01 07:40:52,"b'RT @sabastianyuven: Mallam Danjuma alias DG, who granted an interview to the UN humanitarian persons about the Ngarbuh massacre in #Souther\xe2\x80\xa6'",0,Deutschland,OkandaTerence,1234020768410931200,36,Retweet
4665,493,N/A,2020-03-01 07:37:57,"b'RT @TchoumiNjike: #Cameroun government murdered Mallam Danjuma, the person who informed the @UN and @hrw on the Ngarbuh massacre by state m\xe2\x80\xa6'",0,"Canicattì, Sicilia",ChukwudubemIgb1,1234020033182998528,53,Retweet
4666,13,N/A,2020-03-01 07:37:57,"b""RT @CMRNewsAgency: Gov't orders the execution of Danjuma, one of the main persons who informed the @UN and @HRW  on the Ngarbuh massacre by\xe2\x80\xa6""",0,"Queenstown, South Africa",Tana16373519,1234020032755224576,201,Retweet
4667,493,N/A,2020-03-01 07:37:36,"b""RT @minister_sylva: While the world is still to contain Ngarbuh Massacre by Mr Biya's military,  they have again done it in Babanki . All i\xe2\x80\xa6""",0,"Canicattì, Sicilia",ChukwudubemIgb1,1234019946721660928,70,Retweet
4668,259,N/A,2020-03-01 07:35:11,"b""RT @minister_sylva: While the world is still to contain Ngarbuh Massacre by Mr Biya's military,  they have again done it in Babanki . All i\xe2\x80\xa6""",0,,AtangaCelest,1234019336043581441,70,Retweet
4669,222,N/A,2020-03-01 07:32:39,"b""RT @Manekang: J'ai lu, relu le rapport de Human Right Watch \xc3\xa0 propos de Ngarbuh!\n\nVraiment, je ne comprends pas.\n\nJe ne comprends pas pourq\xe2\x80\xa6""",0,Cameroun,ratangana1,1234018700837212161,12,Retweet
4670,989,N/A,2020-03-01 07:31:25,b'RT @YvonneMor1: 2) #SouthernCameroons eye witnesses excuted 4 granting this interview. BBC interview to human rights watch director for Cmr\xe2\x80\xa6',0,,Fonki16686331,1234018388202196994,19,Retweet
4671,377,N/A,2020-03-01 07:31:03,b'RT @fobiajunior: Army KiIIs 30 Civilians In Fungom After Ngarbuh Scene #GenocideInSouthernCameroons \xe2\x81\xa6@StateDept\xe2\x81\xa9 \xe2\x81\xa6@EU_Commission\xe2\x81\xa9 \xe2\x81\xa6@UKUN_Ne\xe2\x80\xa6',0,"Palma, Spain",JacobKh52406160,1234018298557276160,53,Retweet
4672,244,N/A,2020-03-01 07:30:11,b'RT @yerijuls: We have just gotten reliable information that Malam Danjuma who granted interview to the UN on the massacre in Ngarbuh has be\xe2\x80\xa6',0,,NformGiles,1234018077077114881,52,Retweet
4673,259,N/A,2020-03-01 07:30:05,"b""RT @WestCameroons: #Cameroon : At last Paul Biya's Commission of Inquiry in #Ngarbuh reveals its TRUE mission;(Destruction of Evidence) coo\xe2\x80\xa6""",0,,AtangaCelest,1234018054360702976,20,Retweet
4674,259,N/A,2020-03-01 07:29:26,b'RT @news_amba: The eloquent silence of world on genocide in Ambazonia empowers dictator Biya. Similar cases to Ngarbuh everyday. This is Ba\xe2\x80\xa6',0,,AtangaCelest,1234017890124390400,42,Retweet
4675,45,N/A,2020-03-01 07:29:23,"b'RT @sabastianyuven: Mallam Danjuma alias DG, who granted an interview to the UN humanitarian persons about the Ngarbuh massacre in #Souther\xe2\x80\xa6'",0,Copenhagen Denmark,ndoprize,1234017878317379584,36,Retweet
4676,377,N/A,2020-03-01 07:29:15,"b'RT @franjoe51: 29.02.20,eyewitness of #Ngarbuh-massacre,Mr #MallamDanjuma lifeless body found today.He was abducted by the #CamerounMilitar\xe2\x80\xa6'",0,"Palma, Spain",JacobKh52406160,1234017845408911361,48,Retweet
4677,377,N/A,2020-03-01 07:29:02,"b'RT @Gerrymubang: #Eyewitness_Ngarbuh_Killed\xf0\x9f\x87\xa8\xf0\x9f\x87\xb2\nReliably info, Mallam Danjuma alias (DJ) who granted interview to the UN and Human Rights Wat\xe2\x80\xa6'",0,"Palma, Spain",JacobKh52406160,1234017790417362944,58,Retweet
4678,244,N/A,2020-03-01 07:28:30,"b""RT @minister_sylva: While the world is still to contain Ngarbuh Massacre by Mr Biya's military,  they have again done it in Babanki . All i\xe2\x80\xa6""",0,,NformGiles,1234017655897587712,70,Retweet
4679,244,N/A,2020-03-01 07:28:24,b'RT @innochia: For how much longer do we endure the mayhem from the beastial regime of #genocidairePaulBiya? For those who think they are ex\xe2\x80\xa6',0,,NformGiles,1234017630941569025,44,Retweet
4680,45,N/A,2020-03-01 07:28:11,"b""RT @minister_sylva: While the world is still to contain Ngarbuh Massacre by Mr Biya's military,  they have again done it in Babanki . All i\xe2\x80\xa6""",0,Copenhagen Denmark,ndoprize,1234017576465858560,70,Retweet
4681,45,N/A,2020-03-01 07:27:50,b'RT @fonye_banadzem: @hrw Why should world leaders keep watch while the #Biyaregime after the genocidal act in #Ngarbuh hold basically all t\xe2\x80\xa6',0,Copenhagen Denmark,ndoprize,1234017489119477761,28,Retweet
4682,45,N/A,2020-03-01 07:27:38,b'RT @YvonneMor1: 2) #SouthernCameroons eye witnesses excuted 4 granting this interview. BBC interview to human rights watch director for Cmr\xe2\x80\xa6',0,Copenhagen Denmark,ndoprize,1234017435507920896,19,Retweet
4683,244,N/A,2020-03-01 07:25:27,b'RT @news_amba: The eloquent silence of world on genocide in Ambazonia empowers dictator Biya. Similar cases to Ngarbuh everyday. This is Ba\xe2\x80\xa6',0,,NformGiles,1234016886045716481,42,Retweet
4684,300,N/A,2020-03-01 07:22:00,"b'RT @sabastianyuven: Mallam Danjuma alias DG, who granted an interview to the UN humanitarian persons about the Ngarbuh massacre in #Souther\xe2\x80\xa6'",0,,DorothyNgwa,1234016019808735232,36,Retweet
4685,37,N/A,2020-03-01 07:17:37,"b""RT @Manekang: J'ai lu, relu le rapport de Human Right Watch \xc3\xa0 propos de Ngarbuh!\n\nVraiment, je ne comprends pas.\n\nJe ne comprends pas pourq\xe2\x80\xa6""",0,Cameroon,Grey54962708,1234014916178317313,12,Retweet
4686,445,N/A,2020-03-01 07:13:41,"b'RT @apeterbruce: After #Ngarbuh on @VDAY, its now #Babanki on #LeapYearDay.\nWhen shall the @USgov evoke the Elie Wiesel Genocide and Atroci\xe2\x80\xa6'",0,Cameroon,AmparasKing,1234013925672439808,61,Retweet
4687,14,N/A,2020-03-01 07:13:28,"b""RT @CMRNewsAgency: Gov't orders the execution of Danjuma, one of the main persons who informed the @UN and @HRW  on the Ngarbuh massacre by\xe2\x80\xa6""",0,,EricKumson,1234013870831828992,201,Retweet
4688,493,N/A,2020-03-01 07:12:49,"b'RT @MarkBareta: @Sebastien_Nadot , member of the French National Assembly demands spotlight on Ngarbuh massacre. Insists finding shows Biya\xe2\x80\xa6'",0,"Canicattì, Sicilia",ChukwudubemIgb1,1234013707010760705,22,Retweet
4689,445,N/A,2020-03-01 07:12:44,"b""RT @RealBiyafrank: Cameroon has started killing eye witnesses to the valentine's day massacre in #Ngarbuh. This was one of the key witness\xe2\x80\xa6""",0,Cameroon,AmparasKing,1234013687620472832,18,Retweet
4690,235,N/A,2020-03-01 07:10:25,b'RT @ivonkimbeng: After de Cameroun\xf0\x9f\x87\xa8\xf0\x9f\x87\xb2military killed 35 innocent women &amp; children on de 14/02/2020 in Ngarbuh #SouthernCameroons they went t\xe2\x80\xa6',0,,Chuks49672394,1234013103152648192,71,Retweet
4691,306,N/A,2020-03-01 07:09:45,b'RT @Mimimefo237: Other parts of the South West region observe Special Mourning Day for Ngarbuh victims. \n\nThis is the picture of Buea Road\xe2\x80\xa6',0,,cliffy234,1234012936722636800,49,Retweet
4692,14,N/A,2020-03-01 07:07:38,b'RT @ivonkimbeng: After de Cameroun\xf0\x9f\x87\xa8\xf0\x9f\x87\xb2military killed 35 innocent women &amp; children on de 14/02/2020 in Ngarbuh #SouthernCameroons they went t\xe2\x80\xa6',0,,NdubuisiPascha5,1234012403324588032,71,Retweet
4693,893,N/A,2020-03-01 07:02:41,"b""RT @CMRNewsAgency: Gov't orders the execution of Danjuma, one of the main persons who informed the @UN and @HRW  on the Ngarbuh massacre by\xe2\x80\xa6""",0,"Nairobi, Kenya",CharlietowxMugo,1234011155758223360,201,Retweet
4694,52,Mimimefo237,2020-03-01 07:01:17,"b'@Mimimefo237 This is not the Cameroon our parents fought for, this is not the peace and unity, and brotherhood we p\xe2\x80\xa6 https://t.co/Rgzda1CqBQ'",2,Cameroon,ngu_wara,1234010803793252352,0,Reply
4695,178,N/A,2020-03-01 06:59:26,b'RT @Mimimefo237: Other parts of the South West region observe Special Mourning Day for Ngarbuh victims. \n\nThis is the picture of Buea Road\xe2\x80\xa6',0,,Teroctn,1234010341383630848,49,Retweet
4696,178,N/A,2020-03-01 06:57:48,b'RT @pabiedu1: The int\xe2\x80\x99l community is speaking about the Ngarbuh Massacre. #SouthernCameroonians are mourning! what is next? Who will #StopT\xe2\x80\xa6',0,,Teroctn,1234009927577821184,65,Retweet
4697,178,N/A,2020-03-01 06:56:57,b'RT @Mimimefo237: Ngarbuh Massacre whistleblower killed and abandoned in Bui\n\nOther witnesses as well as survivors of the Ngarbuh massacre a\xe2\x80\xa6',0,,Teroctn,1234009715329228801,172,Retweet
4698,178,N/A,2020-03-01 06:53:34,"b""RT @minister_sylva: While the world is still to contain Ngarbuh Massacre by Mr Biya's military,  they have again done it in Babanki . All i\xe2\x80\xa6""",0,,Teroctn,1234008862363017216,70,Retweet
4699,178,N/A,2020-03-01 06:53:29,"b""RT @CMRNewsAgency: Gov't orders the execution of Danjuma, one of the main persons who informed the @UN and @HRW  on the Ngarbuh massacre by\xe2\x80\xa6""",0,,Teroctn,1234008844356878337,201,Retweet
4700,139,N/A,2020-03-01 06:53:23,"b'RT @apeterbruce: After #Ngarbuh on @VDAY, its now #Babanki on #LeapYearDay.\nWhen shall the @USgov evoke the Elie Wiesel Genocide and Atroci\xe2\x80\xa6'",0,,DiNgangndi,1234008815349256192,61,Retweet
4701,85,N/A,2020-03-01 06:53:07,b'Babanki carnage after Ngarbuh massacre yet you are still silent @dwnews @LeniBreymaier @GermanyDiplo @MarianBracht\xe2\x80\xa6 https://t.co/Pq02ylOmoO',6,,Pauligwe15,1234008750551420928,19,Tweet
4702,32,N/A,2020-03-01 06:52:12,"b'RT @Gerrymubang: #Eyewitness_Ngarbuh_Killed\xf0\x9f\x87\xa8\xf0\x9f\x87\xb2\nReliably info, Mallam Danjuma alias (DJ) who granted interview to the UN and Human Rights Wat\xe2\x80\xa6'",0,Paderborn,Emmanue70764702,1234008520783269894,58,Retweet
4703,259,N/A,2020-03-01 06:50:26,b'RT @pabiedu1: The int\xe2\x80\x99l community is speaking about the Ngarbuh Massacre. #SouthernCameroonians are mourning! what is next? Who will #StopT\xe2\x80\xa6',0,,AtangaCelest,1234008072965763072,65,Retweet
4704,32,N/A,2020-03-01 06:42:02,"b""RT @CMRNewsAgency: Gov't orders the execution of Danjuma, one of the main persons who informed the @UN and @HRW  on the Ngarbuh massacre by\xe2\x80\xa6""",0,Paderborn,Emmanue70764702,1234005963029569536,201,Retweet
4705,252,N/A,2020-03-01 06:39:23,b'RT @Mimimefo237: Other parts of the South West region observe Special Mourning Day for Ngarbuh victims. \n\nThis is the picture of Buea Road\xe2\x80\xa6',0,"Somerville, MA",STELLASCHE2,1234005294570713088,49,Retweet
4706,361,N/A,2020-03-01 06:38:37,"b'RT @sndwky: Cameroon: Witness found dead - Mallam Danjuma, one of the main persons who informed the UN and Human Rights Watch on the Ngarbu\xe2\x80\xa6'",0,"Birmingham, England",DGkriziotis,1234005099644620800,3,Retweet
4707,40,N/A,2020-03-01 06:38:35,"b""They're at it again. All these so called Human Rights groups and @UN are just feeding off the suffering and pain of\xe2\x80\xa6 https://t.co/toAkkek8PA""",0,United States,dcmartins26,1234005093831364608,10,Tweet
4708,1872,N/A,2020-03-01 06:36:44,b'Ngarbuh Massacre whistleblower killed and abandoned in Bui https://t.co/e9jgSqf0Sg via @mimimefo237',0,"Antwerp, Belgium",ObadiahMua,1234004627701542913,3,Tweet
4709,691,N/A,2020-03-01 06:34:42,b'RT @Mimimefo237: Ngarbuh Massacre whistleblower killed and abandoned in Bui\n\nOther witnesses as well as survivors of the Ngarbuh massacre a\xe2\x80\xa6',0,Doha Qatar,evangelist_tj,1234004115908370437,172,Retweet
4710,106,N/A,2020-03-01 06:33:50,b'Ngarbuh killingi: 26 NGOs reveal the hidden truth about the February 14 Scene https://t.co/Ltryd5SUD4',0,"Tampere Region, Finland",OliverLiombe,1234003896013643777,0,Tweet
